Package Name,Version,Dependency Name,Dependency Version
terser-webpack-plugin,5.3.14,terser,^5.31.1
test-exclude,6.0.0,@istanbuljs/schema,^0.1.2
test-exclude,6.0.0,glob,^7.1.4
test-exclude,6.0.0,minimatch,^3.0.4
thenify,3.3.1,any-promise,^1.0.0
thenify-all,1.6.0,thenify,>= 3.1.0 < 4
through2,3.0.2,inherits,^2.0.4
through2,3.0.2,readable-stream,2 || 3
tmp,0.0.33,os-tmpdir,~1.0.2
to-regex-range,5.0.1,is-number,^7.0.0
tough-cookie,4.1.4,psl,^1.1.33
tough-cookie,4.1.4,punycode,^2.1.1
tough-cookie,4.1.4,universalify,^0.2.0
tough-cookie,4.1.4,url-parse,^1.5.3
tr46,2.1.0,punycode,^2.1.1
ts-node,10.9.2,@cspotcode/source-map-support,^0.8.0
ts-node,10.9.2,@tsconfig/node10,^1.0.7
ts-node,10.9.2,@tsconfig/node12,^1.0.7
ts-node,10.9.2,@tsconfig/node14,^1.0.0
ts-node,10.9.2,@tsconfig/node16,^1.0.2
ts-node,10.9.2,acorn,^8.4.1
ts-node,10.9.2,acorn-walk,^8.1.1
ts-node,10.9.2,arg,^4.1.0
ts-node,10.9.2,create-require,^1.1.0
ts-node,10.9.2,diff,^4.0.1
ts-node,10.9.2,make-error,^1.1.1
ts-node,10.9.2,v8-compile-cache-lib,^3.0.1
ts-node,10.9.2,yn,3.1.1
ts-node,8.3.4,acorn,^8.11.0
tsconfig-paths,3.15.0,@types/json5,^0.0.29
tsconfig-paths,3.15.0,json5,^1.0.2
tsconfig-paths,3.15.0,minimist,^1.2.6
tsconfig-paths,3.15.0,strip-bom,^3.0.0
tsconfig-paths,1.0.2,minimist,^1.2.0
tsutils,3.21.0,tslib,^1.8.1
type-check,0.4.0,prelude-ls,^1.2.1
type-is,1.6.18,media-typer,0.3.0
type-is,1.6.18,mime-types,~2.1.24
typed-array-buffer,1.0.3,call-bound,^1.0.3
typed-array-buffer,1.0.3,es-errors,^1.3.0
typed-array-buffer,1.0.3,is-typed-array,^1.1.14
typed-array-byte-length,1.0.3,call-bind,^1.0.8
typed-array-byte-length,1.0.3,for-each,^0.3.3
typed-array-byte-length,1.0.3,gopd,^1.2.0
typed-array-byte-length,1.0.3,has-proto,^1.2.0
typed-array-byte-length,1.0.3,is-typed-array,^1.1.14
typed-array-byte-offset,1.0.4,available-typed-arrays,^1.0.7
typed-array-byte-offset,1.0.4,call-bind,^1.0.8
typed-array-byte-offset,1.0.4,for-each,^0.3.3
typed-array-byte-offset,1.0.4,gopd,^1.2.0
typed-array-byte-offset,1.0.4,has-proto,^1.2.0
typed-array-byte-offset,1.0.4,is-typed-array,^1.1.15
typed-array-byte-offset,1.0.4,reflect.getprototypeof,^1.0.9
typed-array-length,1.0.7,call-bind,^1.0.7
typed-array-length,1.0.7,for-each,^0.3.3
typed-array-length,1.0.7,gopd,^1.0.1
typed-array-length,1.0.7,is-typed-array,^1.1.13
typed-array-length,1.0.7,possible-typed-array-names,^1.0.0
typed-array-length,1.0.7,reflect.getprototypeof,^1.0.6
typedarray-to-buffer,3.1.5,is-typedarray,^1.0.0
unbox-primitive,1.1.0,call-bound,^1.0.3
unbox-primitive,1.1.0,has-bigints,^1.0.2
unbox-primitive,1.1.0,has-symbols,^1.1.0
unbox-primitive,1.1.0,which-boxed-primitive,^1.1.1
unicode-match-property-ecmascript,2.0.0,unicode-canonical-property-names-ecmascript,^2.0.0
unicode-match-property-ecmascript,2.0.0,unicode-property-aliases-ecmascript,^2.0.0
unique-string,2.0.0,crypto-random-string,^2.0.0
update-browserslist-db,1.1.3,escalade,^3.2.0
update-browserslist-db,1.1.3,picocolors,^1.1.1
uri-js,4.4.1,punycode,^2.1.0
url-parse,1.5.10,querystringify,^2.1.1
url-parse,1.5.10,requires-port,^1.0.0
util.promisify,1.0.1,define-properties,^1.1.3
util.promisify,1.0.1,es-abstract,^1.17.2
util.promisify,1.0.1,has-symbols,^1.0.1
util.promisify,1.0.1,object.getownpropertydescriptors,^2.1.0
v8-to-istanbul,8.1.1,@types/istanbul-lib-coverage,^2.0.1
v8-to-istanbul,8.1.1,convert-source-map,^1.6.0
v8-to-istanbul,8.1.1,source-map,^0.7.3
w3c-hr-time,1.0.2,browser-process-hrtime,^1.0.0
w3c-xmlserializer,2.0.0,xml-name-validator,^3.0.0
walker,1.0.8,makeerror,1.0.12
watchpack,2.4.2,glob-to-regexp,^0.4.1
watchpack,2.4.2,graceful-fs,^4.1.2
wbuf,1.7.3,minimalistic-assert,^1.0.0
webpack,5.98.0,@types/eslint-scope,^3.7.7
webpack,5.98.0,@types/estree,^1.0.6
webpack,5.98.0,@webassemblyjs/ast,^1.14.1
webpack,5.98.0,@webassemblyjs/wasm-edit,^1.14.1
webpack,5.98.0,@webassemblyjs/wasm-parser,^1.14.1
webpack,5.98.0,acorn,^8.14.0
webpack,5.98.0,browserslist,^4.24.0
webpack,5.98.0,chrome-trace-event,^1.0.2
webpack,5.98.0,enhanced-resolve,^5.17.1
webpack,5.98.0,es-module-lexer,^1.2.1
webpack,5.98.0,eslint-scope,5.1.1
webpack,5.98.0,events,^3.2.0
webpack,5.98.0,glob-to-regexp,^0.4.1
webpack,5.98.0,graceful-fs,^4.2.11
webpack,5.98.0,json-parse-even-better-errors,^2.3.1
webpack,5.98.0,loader-runner,^4.2.0
webpack,5.98.0,mime-types,^2.1.27
webpack,5.98.0,neo-async,^2.6.2
webpack,5.98.0,schema-utils,^4.3.0
webpack,5.98.0,tapable,^2.1.1
webpack,5.98.0,terser-webpack-plugin,^5.3.11
webpack,5.98.0,watchpack,^2.4.1
webpack,5.98.0,webpack-sources,^3.2.3
webpack-dev-middleware,5.3.4,colorette,^2.0.10
webpack-dev-middleware,5.3.4,memfs,^3.4.3
webpack-dev-middleware,5.3.4,mime-types,^2.1.31
webpack-dev-middleware,5.3.4,range-parser,^1.2.1
webpack-dev-middleware,5.3.4,schema-utils,^4.0.0
webpack-dev-server,4.15.2,@types/bonjour,^3.5.9
webpack-dev-server,4.15.2,@types/connect-history-api-fallback,^1.3.5
webpack-dev-server,4.15.2,@types/express,^4.17.13
webpack-dev-server,4.15.2,@types/serve-index,^1.9.1
webpack-dev-server,4.15.2,@types/serve-static,^1.13.10
webpack-dev-server,4.15.2,@types/sockjs,^0.3.33
webpack-dev-server,4.15.2,@types/ws,^8.5.5
webpack-dev-server,4.15.2,ansi-html-community,^0.0.8
webpack-dev-server,4.15.2,bonjour-service,^1.0.11
webpack-dev-server,4.15.2,chokidar,^3.5.3
webpack-dev-server,4.15.2,colorette,^2.0.10
webpack-dev-server,4.15.2,compression,^1.7.4
webpack-dev-server,4.15.2,connect-history-api-fallback,^2.0.0
webpack-dev-server,4.15.2,default-gateway,^6.0.3
webpack-dev-server,4.15.2,express,^4.17.3
webpack-dev-server,4.15.2,graceful-fs,^4.2.6
webpack-dev-server,4.15.2,html-entities,^2.3.2
webpack-dev-server,4.15.2,http-proxy-middleware,^2.0.3
webpack-dev-server,4.15.2,ipaddr.js,^2.0.1
webpack-dev-server,4.15.2,launch-editor,^2.6.0
webpack-dev-server,4.15.2,open,^8.0.9
webpack-dev-server,4.15.2,p-retry,^4.5.0
webpack-dev-server,4.15.2,rimraf,^3.0.2
webpack-dev-server,4.15.2,schema-utils,^4.0.0
webpack-dev-server,4.15.2,selfsigned,^2.1.1
webpack-dev-server,4.15.2,serve-index,^1.9.1
webpack-dev-server,4.15.2,sockjs,^0.3.24
webpack-dev-server,4.15.2,spdy,^4.0.2
webpack-dev-server,4.15.2,webpack-dev-middleware,^5.3.4
webpack-dev-server,4.15.2,ws,^8.13.0
webpack-dev-server,3.0.2,glob,^7.1.3
webpack-manifest-plugin,4.1.1,tapable,^2.0.0
webpack-manifest-plugin,4.1.1,webpack-sources,^2.2.0
webpack-manifest-plugin,2.3.1,source-list-map,^2.0.1
webpack-manifest-plugin,2.3.1,source-map,^0.6.1
webpack,5.1.1,esrecurse,^4.3.0
webpack,5.1.1,estraverse,^4.1.1
websocket-driver,0.7.4,http-parser-js,>=0.5.1
websocket-driver,0.7.4,safe-buffer,>=5.1.0
websocket-driver,0.7.4,websocket-extensions,>=0.1.1
whatwg-encoding,1.0.5,iconv-lite,0.4.24
whatwg-url,8.7.0,lodash,^4.7.0
whatwg-url,8.7.0,tr46,^2.1.0
whatwg-url,8.7.0,webidl-conversions,^6.1.0
which,2.0.2,isexe,^2.0.0
which-boxed-primitive,1.1.1,is-bigint,^1.1.0
which-boxed-primitive,1.1.1,is-boolean-object,^1.2.1
which-boxed-primitive,1.1.1,is-number-object,^1.1.1
which-boxed-primitive,1.1.1,is-string,^1.1.1
which-boxed-primitive,1.1.1,is-symbol,^1.1.1
which-builtin-type,1.2.1,call-bound,^1.0.2
which-builtin-type,1.2.1,function.prototype.name,^1.1.6
which-builtin-type,1.2.1,has-tostringtag,^1.0.2
which-builtin-type,1.2.1,is-async-function,^2.0.0
which-builtin-type,1.2.1,is-date-object,^1.1.0
which-builtin-type,1.2.1,is-finalizationregistry,^1.1.0
which-builtin-type,1.2.1,is-generator-function,^1.0.10
which-builtin-type,1.2.1,is-regex,^1.2.1
which-builtin-type,1.2.1,is-weakref,^1.0.2
which-builtin-type,1.2.1,isarray,^2.0.5
which-builtin-type,1.2.1,which-boxed-primitive,^1.1.0
which-builtin-type,1.2.1,which-collection,^1.0.2
which-builtin-type,1.2.1,which-typed-array,^1.1.16
which-collection,1.0.2,is-map,^2.0.3
which-collection,1.0.2,is-set,^2.0.3
which-collection,1.0.2,is-weakmap,^2.0.2
which-collection,1.0.2,is-weakset,^2.0.3
which-typed-array,1.1.19,available-typed-arrays,^1.0.7
which-typed-array,1.1.19,call-bind,^1.0.8
which-typed-array,1.1.19,call-bound,^1.0.4
which-typed-array,1.1.19,for-each,^0.3.5
which-typed-array,1.1.19,get-proto,^1.0.1
which-typed-array,1.1.19,gopd,^1.2.0
which-typed-array,1.1.19,has-tostringtag,^1.0.2
windows-release,4.0.0,execa,^4.0.2
windows-release,4.1.0,cross-spawn,^7.0.0
windows-release,4.1.0,get-stream,^5.0.0
windows-release,4.1.0,human-signals,^1.1.1
windows-release,4.1.0,is-stream,^2.0.0
windows-release,4.1.0,merge-stream,^2.0.0
windows-release,4.1.0,npm-run-path,^4.0.0
windows-release,4.1.0,onetime,^5.1.0
windows-release,4.1.0,signal-exit,^3.0.2
windows-release,4.1.0,strip-final-newline,^2.0.0
windows-release,5.2.0,pump,^3.0.0
workbox-background-sync,6.6.0,idb,^7.0.1
workbox-background-sync,6.6.0,workbox-core,6.6.0
workbox-broadcast-update,6.6.0,workbox-core,6.6.0
workbox-build,6.6.0,@apideck/better-ajv-errors,^0.3.1
workbox-build,6.6.0,@babel/core,^7.11.1
workbox-build,6.6.0,@babel/preset-env,^7.11.0
workbox-build,6.6.0,@babel/runtime,^7.11.2
workbox-build,6.6.0,@rollup/plugin-babel,^5.2.0
workbox-build,6.6.0,@rollup/plugin-node-resolve,^11.2.1
workbox-build,6.6.0,@rollup/plugin-replace,^2.4.1
workbox-build,6.6.0,@surma/rollup-plugin-off-main-thread,^2.2.3
workbox-build,6.6.0,ajv,^8.6.0
workbox-build,6.6.0,common-tags,^1.8.0
workbox-build,6.6.0,fast-json-stable-stringify,^2.1.0
workbox-build,6.6.0,fs-extra,^9.0.1
workbox-build,6.6.0,glob,^7.1.6
workbox-build,6.6.0,lodash,^4.17.20
workbox-build,6.6.0,pretty-bytes,^5.3.0
workbox-build,6.6.0,rollup,^2.43.1
workbox-build,6.6.0,rollup-plugin-terser,^7.0.0
workbox-build,6.6.0,source-map,^0.8.0-beta.0
workbox-build,6.6.0,stringify-object,^3.3.0
workbox-build,6.6.0,strip-comments,^2.0.1
workbox-build,6.6.0,tempy,^0.6.0
workbox-build,6.6.0,upath,^1.2.0
workbox-build,6.6.0,workbox-background-sync,6.6.0
workbox-build,6.6.0,workbox-broadcast-update,6.6.0
workbox-build,6.6.0,workbox-cacheable-response,6.6.0
workbox-build,6.6.0,workbox-core,6.6.0
workbox-build,6.6.0,workbox-expiration,6.6.0
workbox-build,6.6.0,workbox-google-analytics,6.6.0
workbox-build,6.6.0,workbox-navigation-preload,6.6.0
workbox-build,6.6.0,workbox-precaching,6.6.0
workbox-build,6.6.0,workbox-range-requests,6.6.0
workbox-build,6.6.0,workbox-recipes,6.6.0
workbox-build,6.6.0,workbox-routing,6.6.0
workbox-build,6.6.0,workbox-strategies,6.6.0
workbox-build,6.6.0,workbox-streams,6.6.0
workbox-build,6.6.0,workbox-sw,6.6.0
workbox-build,6.6.0,workbox-window,6.6.0
workbox-build,9.1.0,at-least-node,^1.0.0
workbox-build,9.1.0,graceful-fs,^4.2.0
workbox-build,9.1.0,jsonfile,^6.0.1
workbox-build,9.1.0,universalify,^2.0.0
workbox-build,0.8.0-beta.0,whatwg-url,^7.0.0
workbox-build,1.0.1,punycode,^2.1.0
workbox-build,7.1.0,lodash.sortby,^4.7.0
workbox-build,7.1.0,tr46,^1.0.1
workbox-build,7.1.0,webidl-conversions,^4.0.2
workbox-cacheable-response,6.6.0,workbox-core,6.6.0
workbox-expiration,6.6.0,idb,^7.0.1
workbox-expiration,6.6.0,workbox-core,6.6.0
workbox-google-analytics,6.6.0,workbox-background-sync,6.6.0
workbox-google-analytics,6.6.0,workbox-core,6.6.0
workbox-google-analytics,6.6.0,workbox-routing,6.6.0
workbox-google-analytics,6.6.0,workbox-strategies,6.6.0
workbox-navigation-preload,6.6.0,workbox-core,6.6.0
workbox-precaching,6.6.0,workbox-core,6.6.0
workbox-precaching,6.6.0,workbox-routing,6.6.0
workbox-precaching,6.6.0,workbox-strategies,6.6.0
workbox-range-requests,6.6.0,workbox-core,6.6.0
workbox-recipes,6.6.0,workbox-cacheable-response,6.6.0
workbox-recipes,6.6.0,workbox-core,6.6.0
workbox-recipes,6.6.0,workbox-expiration,6.6.0
workbox-recipes,6.6.0,workbox-precaching,6.6.0
workbox-recipes,6.6.0,workbox-routing,6.6.0
workbox-recipes,6.6.0,workbox-strategies,6.6.0
workbox-routing,6.6.0,workbox-core,6.6.0
workbox-strategies,6.6.0,workbox-core,6.6.0
workbox-streams,6.6.0,workbox-core,6.6.0
workbox-streams,6.6.0,workbox-routing,6.6.0
workbox-webpack-plugin,6.6.0,fast-json-stable-stringify,^2.1.0
workbox-webpack-plugin,6.6.0,pretty-bytes,^5.4.1
workbox-webpack-plugin,6.6.0,upath,^1.2.0
workbox-webpack-plugin,6.6.0,webpack-sources,^1.4.3
workbox-webpack-plugin,6.6.0,workbox-build,6.6.0
workbox-webpack-plugin,1.4.3,source-list-map,^2.0.0
workbox-webpack-plugin,1.4.3,source-map,~0.6.1
workbox-window,6.6.0,@types/trusted-types,^2.0.2
workbox-window,6.6.0,workbox-core,6.6.0
wrap-ansi,7.0.0,ansi-styles,^4.0.0
wrap-ansi,7.0.0,string-width,^4.1.0
wrap-ansi,7.0.0,strip-ansi,^6.0.0
wrap-ansi-cjs,7.0.0,ansi-styles,^4.0.0
wrap-ansi-cjs,7.0.0,string-width,^4.1.0
wrap-ansi-cjs,7.0.0,strip-ansi,^6.0.0
write-file-atomic,3.0.3,imurmurhash,^0.1.4
write-file-atomic,3.0.3,is-typedarray,^1.0.0
write-file-atomic,3.0.3,signal-exit,^3.0.2
write-file-atomic,3.0.3,typedarray-to-buffer,^3.1.5
xml2js,0.6.2,sax,>=0.6.0
xml2js,0.6.2,xmlbuilder,~11.0.0
yargs,16.2.0,cliui,^7.0.2
yargs,16.2.0,escalade,^3.1.1
yargs,16.2.0,get-caller-file,^2.0.5
yargs,16.2.0,require-directory,^2.1.1
yargs,16.2.0,string-width,^4.2.0
yargs,16.2.0,y18n,^5.0.5
yargs,16.2.0,yargs-parser,^20.2.2
yauzl,2.10.0,buffer-crc32,~0.2.3
yauzl,2.10.0,fd-slicer,~1.1.0
